season,game_id,period,team,teamCode,shooterName,shotType,xCordAdjusted,yCordAdjusted,shotDistance,shotAngleAdjusted,shotRebound,shotRush,shotOnEmptyNet,homeSkatersOnIce,awaySkatersOnIce,goal
2023,20126,2,AWAY,COL,Player112,WRIST,83.9,-5.0,7.2,44.5,0,0,0,5,5,0
2023,21167,3,HOME,PIT,Player113,WRIST,72.4,-3.8,17.0,13.0,0,0,0,5,5,0
2023,20392,1,AWAY,MTL,Player114,SLAP,76.1,-7.2,14.8,29.2,0,0,0,5,5,0
2023,21264,2,HOME,TBL,Player115,WRIST,79.4,14.2,17.2,55.8,0,0,0,4,5,0
2022,21213,2,AWAY,CAR,Player116,TIP-IN,46.5,22.8,48.2,28.2,0,0,0,5,4,0
2022,20431,1,HOME,CAR,Player117,WRIST,70.8,-12.9,22.3,35.5,0,0,0,5,5,0
2023,20247,2,AWAY,CAR,Player118,DEFLECTED,85.1,-4.4,5.9,48.8,0,0,0,6,5,1
2023,20283,3,AWAY,TBL,Player119,DEFLECTED,82.1,-13.7,15.3,63.5,0,0,0,5,5,0
2023,20236,1,AWAY,VGK,Player120,SLAP,72.3,-21.6,27.3,52.3,0,0,0,6,5,0
2022,20221,3,HOME,MTL,Player121,WRIST,66.7,-11.5,25.1,27.3,0,0,0,5,5,0
2022,20760,1,HOME,EDM,Player122,WRIST,81.2,6.1,10.0,38.0,0,0,0,5,5,0
2022,20420,1,HOME,BOS,Player123,WRIST,77.3,-9.2,14.9,38.1,0,0,0,5,5,0
2022,20810,2,AWAY,EDM,Player124,WRIST,78.6,8.5,13.4,39.4,0,0,0,5,5,0
2023,20133,3,AWAY,CAR,Player125,WRIST,81.9,-3.8,8.0,27.9,0,0,0,5,5,0
2023,20630,3,HOME,TOR,Player126,WRIST,70.4,8.0,20.2,23.2,0,0,0,4,5,0
2022,20630,1,HOME,VGK,Player127,SNAP,79.5,9.4,13.4,44.8,0,0,0,5,5,1
2022,20204,1,HOME,NYR,Player128,SLAP,77.9,14.9,18.6,53.2,0,0,0,5,4,1
2023,21055,2,HOME,TOR,Player129,WRIST,77.0,-18.8,22.3,57.5,0,0,0,4,4,0
2022,20734,3,HOME,MTL,Player130,SNAP,78.1,7.4,13.2,34.2,1,0,0,5,5,1
2023,20347,3,HOME,COL,Player131,WRIST,59.6,-39.1,48.9,53.1,0,0,0,5,5,0
2022,20787,2,AWAY,PIT,Player132,SNAP,74.1,-18.1,23.4,50.6,0,0,0,5,5,0
2022,20843,3,AWAY,PIT,Player133,WRIST,76.7,-13.8,18.4,48.4,0,1,0,5,5,0
2023,20073,1,AWAY,COL,Player134,TIP-IN,66.9,-4.1,22.4,10.5,0,1,0,5,5,0
2022,21178,1,AWAY,BOS,Player135,WRIST,47.0,20.2,46.6,25.7,0,0,0,5,5,1
2022,21025,1,HOME,TBL,Player136,SLAP,81.2,5.7,9.7,36.3,0,0,0,5,5,0
2023,21104,3,HOME,TOR,Player137,WRIST,69.4,-27.5,33.8,54.6,0,0,0,5,5,0
2022,20987,2,HOME,CAR,Player138,DEFLECTED,80.8,4.6,9.4,29.3,0,0,0,5,5,0
2022,20273,3,AWAY,EDM,Player139,SNAP,78.4,-27.6,29.6,68.9,0,0,0,5,5,0
2022,20627,2,AWAY,TOR,Player140,SNAP,82.5,4.7,8.0,36.1,0,0,0,5,5,0
2023,20365,3,HOME,TOR,Player141,BACKHAND,73.6,-8.9,17.8,30.1,0,1,0,5,5,0
2023,20761,2,HOME,CAR,Player142,WRIST,79.6,-8.7,12.8,42.8,0,0,0,5,5,0
2022,20975,3,HOME,TOR,Player143,SLAP,79.4,-12.1,15.5,51.7,0,0,0,5,5,0
2022,20551,1,AWAY,CAR,Player144,WRIST,57.1,-19.0,37.1,30.7,0,1,0,5,5,0
2023,20933,2,AWAY,COL,Player145,WRIST,62.1,-29.2,39.7,47.3,0,0,0,5,5,0
2023,20534,1,HOME,PIT,Player146,SNAP,72.7,-13.0,20.8,38.6,0,0,0,5,5,0
2022,20841,3,AWAY,NYR,Player147,TIP-IN,83.4,-12.2,13.4,65.4,0,0,0,4,5,0
2022,20467,3,AWAY,PIT,Player148,WRIST,78.6,34.8,36.3,73.4,0,0,0,5,5,0
2023,20721,3,HOME,COL,Player149,WRIST,80.8,-3.1,8.7,21.1,0,0,0,5,5,0
2022,20206,3,HOME,NYR,Player150,DEFLECTED,83.7,3.9,6.6,36.3,0,0,0,5,5,1
2022,20643,1,HOME,NYR,Player151,WRIST,70.0,-5.2,19.7,15.3,0,0,0,5,4,0
2023,20939,1,AWAY,TBL,Player152,WRIST,84.7,-19.1,19.6,77.3,0,0,0,5,5,0
2023,20900,3,AWAY,PIT,Player153,WRIST,66.9,9.3,24.0,22.9,0,0,0,5,5,0
2022,20974,3,HOME,PIT,Player154,BACKHAND,70.3,-9.6,21.0,27.2,0,0,0,5,5,0
2023,20826,2,AWAY,EDM,Player155,WRIST,63.2,-75.7,80.0,71.2,0,0,0,5,4,0
2023,21031,3,HOME,COL,Player156,WRIST,81.0,-8.3,11.6,45.9,0,0,0,5,5,0
2022,21046,3,AWAY,COL,Player157,WRIST,76.9,-10.2,15.8,39.9,0,0,0,5,5,0
2022,20016,3,HOME,TBL,Player158,TIP-IN,76.6,2.3,12.6,10.7,0,0,0,5,4,0
2022,20199,3,AWAY,TBL,Player159,WRIST,59.8,23.4,37.5,38.7,0,0,0,4,5,0
2022,20757,2,HOME,TBL,Player160,SNAP,82.3,9.9,12.0,55.8,0,1,0,5,5,0
2022,20902,2,AWAY,EDM,Player161,SNAP,83.3,6.4,8.6,48.3,0,0,0,5,5,0
2023,20161,3,HOME,COL,Player162,WRIST,81.0,16.8,18.7,64.5,0,0,0,5,5,0
2022,20911,3,AWAY,EDM,Player163,WRIST,76.4,5.3,13.7,22.9,0,0,0,5,5,0
2022,20552,3,HOME,TOR,Player164,SNAP,87.2,-25.6,25.7,86.0,0,0,0,5,5,0
2023,20764,3,HOME,VGK,Player165,SNAP,86.4,-2.4,3.5,42.5,0,0,0,5,5,0
2022,20712,2,HOME,COL,Player166,WRIST,60.6,-19.5,34.5,34.5,0,0,0,4,5,0
2022,20285,3,AWAY,TBL,Player167,WRIST,75.3,-20.7,24.8,56.5,0,0,0,5,4,0
2022,20164,1,AWAY,PIT,Player168,WRIST,77.6,-11.5,16.2,45.1,0,0,0,5,5,0
2022,21219,1,HOME,VGK,Player169,BACKHAND,81.7,-11.1,13.3,56.9,0,0,0,5,5,0
2023,20276,2,AWAY,NYR,Player170,WRIST,67.6,16.7,27.1,37.9,0,0,0,5,5,0
2023,20992,1,HOME,CAR,Player171,SNAP,73.2,6.9,17.2,23.5,0,0,0,5,5,0
2023,20674,3,AWAY,CAR,Player172,WRIST,77.5,24.2,26.8,64.6,1,1,0,5,5,0
2023,20544,1,AWAY,CAR,Player173,WRIST,62.1,51.4,58.0,62.3,0,0,0,5,5,0
2022,20328,3,AWAY,TOR,Player174,WRIST,70.3,-11.2,21.8,30.8,1,0,0,5,5,0
2023,20222,2,AWAY,EDM,Player175,WRIST,66.3,33.5,40.5,55.9,1,0,0,5,4,0
2023,20579,2,HOME,TOR,Player176,WRIST,64.4,18.1,30.6,36.4,0,0,0,5,5,0
2023,20019,3,AWAY,BOS,Player177,WRIST,81.0,10.9,13.5,53.6,0,1,0,4,5,1
2023,21226,1,HOME,PIT,Player178,WRIST,56.5,-31.2,45.1,43.8,0,0,0,5,4,0
2023,20492,2,HOME,MTL,Player179,WRIST,78.5,31.6,33.3,71.7,0,0,0,5,5,0
2023,21197,3,AWAY,EDM,Player180,SNAP,80.0,4.9,10.2,28.5,0,0,0,5,5,0
2023,20496,2,AWAY,BOS,Player181,WRIST,73.8,-20.9,25.8,53.9,0,0,0,5,5,0
2022,21282,3,AWAY,PIT,Player182,WRIST,33.7,-22.1,59.6,21.8,0,0,0,5,5,0
2023,20991,3,HOME,BOS,Player183,SLAP,69.5,-31.9,37.4,58.5,0,0,0,5,5,0
2023,20844,2,AWAY,NYR,Player184,WRIST,63.8,-22.8,34.0,42.1,0,0,0,4,5,0
2022,20129,1,HOME,PIT,Player185,TIP-IN,75.2,7.1,15.5,27.1,0,0,0,5,6,0
2023,20235,1,HOME,CAR,Player186,WRIST,74.8,15.2,20.8,47.0,0,0,0,5,5,0
2023,20496,3,AWAY,BOS,Player187,SNAP,61.6,-6.3,28.1,13.0,0,0,0,6,5,0
2023,20457,1,AWAY,COL,Player188,DEFLECTED,84.2,11.5,12.5,67.2,0,0,0,5,5,0
2023,20809,1,HOME,PIT,Player189,SLAP,86.8,-4.6,5.1,64.7,0,0,0,4,5,0
2023,20327,3,AWAY,TOR,Player190,WRIST,84.7,53.3,53.5,85.3,0,1,0,5,5,0
2023,20992,2,AWAY,TOR,Player191,TIP-IN,81.2,10.4,13.0,52.9,0,0,0,5,5,0
2022,20417,1,HOME,MTL,Player192,WRIST,40.6,23.1,53.6,25.5,0,1,0,5,5,0
2022,20875,2,HOME,TBL,Player193,SNAP,77.5,14.5,18.6,51.5,0,0,0,5,5,0
2023,20874,1,HOME,EDM,Player194,WRIST,79.4,5.3,11.0,29.1,0,1,0,5,5,0
2022,21223,1,AWAY,COL,Player195,WRIST,82.6,-6.3,9.0,44.4,0,0,0,5,5,0
2022,20264,2,AWAY,COL,Player196,SLAP,49.5,5.3,39.9,7.6,0,0,0,5,5,0
2022,20190,2,AWAY,EDM,Player197,BACKHAND,80.4,-14.3,16.7,59.0,0,1,0,5,5,0
2023,20378,1,AWAY,MTL,Player198,SNAP,84.3,-5.6,7.3,49.8,0,0,0,5,5,0
2023,21191,2,AWAY,NYR,Player199,WRIST,68.0,-17.0,27.1,39.0,1,0,0,5,5,0
2023,20014,2,AWAY,MTL,Player200,SNAP,85.4,20.7,21.0,80.1,0,0,0,5,4,0
2023,20333,3,HOME,TOR,Player201,SNAP,80.4,-10.2,13.4,49.9,0,0,0,5,5,0
2023,20465,1,HOME,VGK,Player202,SNAP,81.4,10.3,12.8,53.6,0,0,0,5,5,0
2023,20479,2,AWAY,CAR,Player203,BACKHAND,76.2,0.7,12.9,3.3,0,0,0,5,5,0
2022,21029,2,HOME,MTL,Player204,SNAP,71.0,-10.8,21.0,30.9,0,0,0,5,4,0
2023,20166,2,HOME,CAR,Player205,WRIST,79.4,-11.0,14.6,48.8,0,0,0,5,4,0
2023,20623,2,AWAY,VGK,Player206,DEFLECTED,80.3,-1.2,8.7,7.8,0,0,0,4,5,0
2022,20135,1,AWAY,TOR,Player207,WRIST,51.0,7.0,38.6,10.4,0,0,0,5,5,0
2022,20196,2,AWAY,CAR,Player208,SNAP,56.2,-33.3,46.8,45.5,0,0,0,5,5,0
2022,20898,2,AWAY,BOS,Player209,WRIST,70.5,-2.5,18.7,7.8,0,0,0,5,5,0
2022,20950,1,HOME,CAR,Player210,WRIST,68.5,5.5,21.3,14.9,0,0,0,5,4,0
2023,20190,2,HOME,EDM,Player211,WRIST,61.4,-27.1,38.7,44.5,0,0,0,3,5,0
2022,20657,1,AWAY,EDM,Player212,SNAP,77.5,-6.2,13.0,28.5,0,0,0,5,5,0
2022,20822,1,HOME,PIT,Player213,TIP-IN,85.4,26.3,26.5,82.2,0,0,0,5,4,0
2022,20777,3,HOME,PIT,Player214,WRIST,82.1,-43.7,44.2,81.0,0,0,0,5,5,0
2022,20789,1,HOME,PIT,Player215,SNAP,78.2,14.2,17.8,52.8,0,0,0,5,5,0
2022,20398,1,AWAY,TOR,Player216,WRIST,86.3,2.6,3.7,43.6,0,1,0,6,5,1
2022,20752,3,HOME,PIT,Player217,TIP-IN,81.5,-3.5,8.3,24.8,0,0,0,5,5,0
2022,20966,3,AWAY,BOS,Player218,SNAP,84.2,11.5,12.5,67.2,0,0,0,5,4,0
2023,20751,1,AWAY,EDM,Player219,SLAP,81.5,-19.3,20.7,68.8,0,0,0,5,5,0
2022,21197,1,AWAY,EDM,Player220,WRIST,85.2,3.5,5.2,43.0,0,0,0,5,5,0
2022,20347,3,HOME,MTL,Player221,WRIST,84.6,-4.6,6.4,46.5,1,1,0,5,5,0
2023,20735,2,HOME,COL,Player222,TIP-IN,71.1,-20.9,27.5,49.5,0,1,0,5,5,0
2022,20191,2,HOME,TBL,Player223,TIP-IN,59.3,11.1,31.7,20.5,0,0,0,5,4,0
2022,21158,2,HOME,COL,Player224,WRIST,76.0,-13.7,19.0,46.5,0,0,0,5,5,0
2023,21262,2,HOME,PIT,Player225,DEFLECTED,59.0,29.8,42.3,44.8,0,0,0,5,5,0
2023,20247,1,AWAY,PIT,Player226,WRIST,71.4,-37.2,41.2,64.6,0,0,0,5,5,0
2022,20525,2,AWAY,BOS,Player227,DEFLECTED,58.3,24.2,39.1,38.2,0,0,0,5,5,0
2022,21149,2,AWAY,TBL,Player228,WRIST,83.9,-6.2,8.0,50.1,0,0,0,5,5,0
2023,20061,1,AWAY,TOR,Player229,SLAP,28.4,8.1,61.1,7.6,0,0,0,3,5,0
2023,20117,2,AWAY,EDM,Player230,WRIST,83.8,4.4,6.8,40.0,0,0,0,5,5,0
2022,20251,1,HOME,EDM,Player231,WRAP-AROUND,84.9,16.3,16.8,76.0,0,0,0,5,5,0
2023,20153,1,HOME,MTL,Player232,WRIST,87.1,-1.5,2.4,37.5,0,0,0,5,5,0
2022,21280,1,HOME,VGK,Player233,WRIST,64.2,-7.5,25.9,16.8,0,0,0,4,5,0
2022,20185,2,AWAY,COL,Player234,SLAP,72.6,7.9,18.2,25.8,0,0,0,5,5,0
2022,20855,2,AWAY,TBL,Player235,WRIST,79.8,-30.4,31.8,73.2,0,0,0,5,5,0
2022,20251,2,HOME,COL,Player236,WRIST,75.3,-10.9,17.5,38.5,0,0,0,3,5,0
2023,20760,2,HOME,CAR,Player237,SLAP,82.1,-4.2,8.1,31.4,0,0,0,5,5,0
2022,21249,1,AWAY,CAR,Player238,WRIST,85.0,-19.5,19.9,78.4,0,0,0,6,5,0
2022,20709,1,AWAY,PIT,Player239,WRIST,85.1,-5.2,6.5,53.2,0,0,0,5,5,0
2022,20590,2,AWAY,NYR,Player240,WRIST,52.6,56.2,66.9,57.1,0,0,0,5,6,0
2022,21189,1,AWAY,CAR,Player241,WRIST,85.2,-3.4,5.1,41.5,0,0,0,4,5,0
2022,20595,3,AWAY,COL,Player242,TIP-IN,63.2,-18.3,31.7,35.4,0,0,0,5,5,0
2022,20083,2,AWAY,NYR,Player243,WRIST,81.2,-4.4,9.0,29.6,0,0,0,5,3,0
2023,21284,1,AWAY,MTL,Player244,WRAP-AROUND,82.4,-10.1,12.0,57.0,0,0,0,4,5,0
2022,20266,3,AWAY,TBL,Player245,WRIST,86.5,-13.7,13.9,79.7,0,0,0,5,5,0
2022,20437,3,HOME,PIT,Player246,WRIST,56.8,-10.7,34.0,18.4,0,0,0,5,6,0
2022,20266,2,HOME,BOS,Player247,DEFLECTED,72.9,-14.0,21.3,40.9,0,0,0,5,5,0
2022,20288,1,AWAY,CAR,Player248,BACKHAND,69.6,-12.2,22.9,32.2,0,0,0,6,5,0
2022,20018,2,AWAY,CAR,Player249,WRIST,85.5,-5.9,6.9,59.3,0,0,0,5,5,0
2022,20667,1,HOME,CAR,Player0,WRIST,79.1,33.8,35.2,73.6,0,0,0,5,5,0
2023,20477,1,AWAY,CAR,Player1,WRIST,85.5,-17.2,17.5,78.4,0,0,0,5,5,0
2023,20739,3,HOME,MTL,Player2,BACKHAND,77.6,10.1,15.2,41.4,0,0,0,5,5,0
2023,20354,3,AWAY,COL,Player3,SNAP,55.2,35.9,49.3,46.7,0,0,0,5,5,0
2022,20720,3,HOME,PIT,Player4,WRIST,85.6,37.3,37.5,84.7,0,0,0,5,5,0
2022,20573,2,AWAY,TOR,Player5,SNAP,68.5,-8.1,22.0,21.5,0,0,0,5,5,0
2023,20393,2,HOME,EDM,Player6,WRIST,58.8,-16.1,34.2,28.1,0,0,0,5,5,0
2023,21047,3,AWAY,COL,Player7,SNAP,83.0,-6.0,8.5,45.1,0,0,0,4,5,0
2023,20552,1,HOME,CAR,Player8,WRIST,82.1,-17.7,19.0,68.6,0,0,0,4,5,0
2022,20187,1,AWAY,COL,Player9,WRIST,72.1,-17.2,24.1,45.4,0,0,0,5,5,0
2022,20650,2,HOME,NYR,Player10,WRIST,78.9,-12.4,16.0,50.9,0,0,0,5,5,0
2023,20146,2,HOME,COL,Player11,WRIST,76.3,-3.5,13.2,15.4,0,0,0,5,5,0
2022,21136,1,AWAY,EDM,Player12,SLAP,83.5,-18.9,19.6,73.7,0,0,0,5,4,0
2022,21281,2,AWAY,TOR,Player13,TIP-IN,86.2,8.1,8.6,70.9,0,0,0,5,5,0
2022,20257,2,HOME,MTL,Player14,SLAP,78.1,-16.4,19.7,56.4,0,0,0,5,5,0
2022,20128,2,AWAY,BOS,Player15,SLAP,73.8,-39.4,42.3,68.9,0,0,0,4,5,0
2022,20464,2,AWAY,NYR,Player16,WRIST,71.0,24.1,30.0,53.2,0,0,0,5,5,0
2023,21143,2,AWAY,NYR,Player17,TIP-IN,80.0,-23.9,25.6,69.5,0,0,0,5,4,0
2023,20399,1,AWAY,CAR,Player18,SNAP,74.8,1.7,14.3,6.8,0,0,0,5,5,0
2022,20512,1,HOME,VGK,Player19,WRIST,41.7,-48.1,67.5,45.5,0,0,0,5,5,0
2022,21123,3,HOME,EDM,Player20,WRIST,77.8,-19.7,22.7,60.2,0,0,0,5,5,0
2023,21222,2,HOME,BOS,Player21,WRIST,81.6,6.1,9.6,39.9,0,0,0,5,5,0
2022,20564,2,AWAY,MTL,Player22,WRIST,47.7,58.4,71.5,54.8,0,0,0,5,5,0
2022,21218,3,AWAY,NYR,Player23,SLAP,30.4,-36.3,68.9,31.8,0,0,0,5,5,0
2023,20375,1,AWAY,PIT,Player24,WRIST,67.8,8.5,22.8,22.0,0,0,0,5,5,0
2023,21176,3,AWAY,COL,Player25,WRIST,65.3,-22.1,32.4,42.9,0,0,0,5,4,0
2023,21278,2,AWAY,NYR,Player26,WRIST,70.3,21.8,28.7,49.3,0,0,1,5,5,0
2022,20721,1,AWAY,BOS,Player27,SNAP,74.8,-19.8,24.4,54.5,0,0,0,6,5,0
2022,20496,3,AWAY,COL,Player28,TIP-IN,58.1,18.6,36.1,31.1,1,0,0,3,5,0
2022,20554,2,HOME,EDM,Player29,SLAP,75.6,-2.3,13.6,9.9,0,0,0,5,5,0
2023,20779,2,HOME,VGK,Player30,WRIST,76.7,6.2,13.7,26.7,0,0,0,5,5,0
2023,21050,2,HOME,TOR,Player31,WRIST,81.2,6.9,10.4,41.5,1,0,0,5,5,0
2023,21110,2,AWAY,COL,Player32,TIP-IN,72.5,-23.3,28.5,54.7,0,0,0,5,5,0
2022,20546,3,HOME,BOS,Player33,BACKHAND,68.4,7.3,21.8,19.5,0,0,0,5,5,0
2023,20268,1,AWAY,EDM,Player34,WRIST,73.4,-13.4,20.6,40.6,0,0,0,5,5,0
2023,21019,2,HOME,TOR,Player35,WRAP-AROUND,64.8,-31.9,40.0,52.8,0,1,0,5,5,0
2023,20538,2,AWAY,BOS,Player36,WRIST,79.8,12.0,15.1,52.5,0,0,0,5,5,0
2023,20417,1,AWAY,PIT,Player37,DEFLECTED,70.9,-7.0,19.5,21.2,0,0,0,5,5,0
2022,20010,3,HOME,EDM,Player38,TIP-IN,81.9,-28.6,29.5,76.1,0,0,0,5,5,0
2022,20789,3,HOME,PIT,Player39,DEFLECTED,37.2,37.8,64.1,36.1,0,0,0,5,5,0
2022,20114,2,AWAY,TOR,Player40,SNAP,42.9,-43.7,63.6,43.5,0,0,0,4,5,0
2022,20515,2,HOME,CAR,Player41,WRIST,65.0,-24.3,34.2,45.3,0,0,0,5,5,0
2022,20096,1,HOME,NYR,Player42,WRIST,65.9,-5.5,23.8,13.3,0,0,0,5,5,0
2023,20356,2,AWAY,MTL,Player43,SLAP,65.9,24.0,33.3,46.1,0,0,0,5,5,0
2022,20738,2,HOME,VGK,Player44,DEFLECTED,81.0,-32.6,33.6,76.2,1,0,0,5,4,0
2022,20602,2,AWAY,BOS,Player45,WRIST,51.5,-14.3,40.2,20.9,1,0,0,6,5,0
2023,20354,3,AWAY,MTL,Player46,WRIST,69.1,-7.8,21.3,21.4,0,0,0,5,5,0
2023,20072,1,HOME,NYR,Player47,WRIST,84.0,4.9,7.0,44.6,0,0,0,5,5,0
2022,20252,3,AWAY,NYR,Player48,TIP-IN,61.6,20.0,33.9,36.1,0,0,0,5,5,0
2022,20033,3,HOME,VGK,Player49,WRIST,79.0,12.4,15.9,51.2,0,0,0,3,5,0
2022,20744,2,AWAY,TOR,Player50,WRIST,72.7,14.8,22.0,42.3,0,0,0,5,5,0
2023,21116,2,HOME,TOR,Player51,SNAP,80.9,10.1,12.9,51.3,0,0,0,5,5,0
2023,21253,2,AWAY,PIT,Player52,WRIST,69.2,15.6,25.2,38.2,0,0,0,5,5,0
2022,20929,2,HOME,TBL,Player53,WRIST,81.4,0.7,7.6,5.4,0,0,0,5,5,1
2023,20080,2,AWAY,CAR,Player54,WRIST,81.4,-16.2,17.9,64.8,0,1,0,5,6,0
2023,21187,3,AWAY,NYR,Player55,SNAP,61.5,20.1,34.1,36.2,0,0,0,5,5,0
2023,20986,1,HOME,MTL,Player56,WRIST,75.8,-13.1,18.6,44.8,0,1,0,5,5,0
2023,20201,2,AWAY,NYR,Player57,WRIST,77.2,12.9,17.5,47.7,0,0,0,4,5,0
2022,20034,3,HOME,MTL,Player58,SNAP,75.5,-45.1,47.0,73.4,0,0,0,6,5,0
2023,20355,1,HOME,NYR,Player59,WRAP-AROUND,9.1,4.8,80.0,3.5,0,0,0,5,5,0
2023,20974,3,AWAY,VGK,Player60,SLAP,73.2,-11.8,19.7,36.6,0,0,0,6,5,0
2023,20852,1,HOME,CAR,Player61,WRIST,77.3,-14.0,18.3,50.1,0,1,0,5,5,0
2023,20377,3,AWAY,CAR,Player62,TIP-IN,79.2,3.6,10.5,20.1,0,0,0,4,5,0
2023,20886,3,HOME,PIT,Player63,BACKHAND,77.0,-24.3,27.1,63.8,0,0,0,4,6,0
2022,20260,3,AWAY,EDM,Player64,WRIST,58.8,-26.3,40.0,41.1,0,0,0,5,5,0
2023,20441,3,AWAY,COL,Player65,WRIST,83.6,-26.2,26.8,78.4,0,0,0,5,5,0
2023,20573,2,AWAY,EDM,Player66,WRIST,74.2,-6.2,16.1,22.7,0,0,0,5,5,1
2023,20891,2,HOME,TOR,Player67,WRIST,60.2,10.9,30.8,20.7,0,0,0,5,5,0
2023,20199,2,HOME,CAR,Player68,SLAP,80.7,-21.0,22.6,68.5,0,0,0,5,5,0
2022,20474,2,HOME,EDM,Player69,WRIST,83.2,16.2,17.2,70.2,0,0,0,6,5,0
2022,20660,2,HOME,PIT,Player70,WRIST,83.3,8.3,10.0,55.5,0,0,0,5,5,0
2022,20194,2,HOME,NYR,Player71,WRIST,63.0,12.6,28.9,25.9,0,1,0,5,5,0
2023,21218,2,HOME,PIT,Player72,SLAP,68.1,8.4,22.5,22.0,0,0,0,5,5,0
2022,20637,1,HOME,NYR,Player73,TIP-IN,43.7,-14.6,47.6,17.8,0,0,0,5,5,0
2022,20689,3,AWAY,MTL,Player74,WRIST,76.0,4.8,13.9,20.4,0,0,0,5,4,0
2022,20803,2,AWAY,TBL,Player75,SLAP,75.6,-19.5,23.6,55.6,0,0,0,3,5,0
2022,20393,2,AWAY,EDM,Player76,WRIST,69.5,22.0,29.4,48.4,0,0,0,5,5,0
2022,20406,1,AWAY,BOS,Player77,SLAP,85.3,-14.9,15.3,76.1,0,0,0,5,5,0
2023,20549,3,HOME,COL,Player78,WRIST,72.5,6.2,17.7,20.5,0,0,0,5,5,0
2022,20402,2,HOME,VGK,Player79,WRIST,81.0,-16.5,18.3,64.1,0,0,0,4,5,0
2023,20070,3,HOME,CAR,Player80,WRIST,64.0,-13.4,28.4,28.2,0,0,0,5,5,0
2023,20831,1,HOME,CAR,Player81,SLAP,42.2,-31.6,56.5,34.0,0,0,0,5,5,0
2023,20039,1,AWAY,CAR,Player82,WRIST,81.2,-29.6,30.6,75.1,0,0,0,5,5,0
2022,21166,2,AWAY,BOS,Player83,SNAP,85.2,-5.6,6.8,55.7,0,0,0,5,5,1
2022,21280,2,AWAY,TOR,Player84,SLAP,81.4,8.5,11.4,48.0,0,0,0,5,4,0
2022,20026,3,AWAY,NYR,Player85,TIP-IN,70.4,10.2,21.2,28.9,0,0,0,5,5,0
2023,20053,1,HOME,EDM,Player86,WRIST,80.7,33.4,34.4,76.1,0,0,0,5,5,0
2023,21256,2,AWAY,EDM,Player87,WRIST,65.4,8.9,25.2,20.7,0,0,0,5,5,0
2023,20142,3,HOME,EDM,Player88,WRIST,75.5,29.8,32.8,65.6,1,1,0,5,6,0
2023,20896,3,HOME,CAR,Player89,SNAP,81.6,-10.4,12.8,54.7,0,0,0,5,5,0
2023,20873,1,AWAY,TOR,Player90,SNAP,18.9,38.5,80.0,28.8,0,0,0,5,5,0
2023,20658,3,HOME,PIT,Player91,SNAP,77.3,-13.8,18.1,49.9,0,0,0,5,5,0
2023,20752,1,HOME,TBL,Player92,SNAP,84.2,-4.5,6.6,43.6,0,0,0,5,5,0
2023,20351,2,HOME,NYR,Player93,SLAP,68.7,9.8,22.6,25.8,0,0,0,5,6,0
2023,20258,3,AWAY,NYR,Player94,WRIST,51.7,49.2,61.7,52.8,0,0,0,5,5,0
2023,20449,3,HOME,VGK,Player95,BACKHAND,85.1,10.3,11.0,69.2,0,0,0,5,5,0
2023,20242,2,HOME,EDM,Player96,BACKHAND,80.7,31.1,32.2,75.1,0,0,0,5,5,0
2023,21118,2,AWAY,CAR,Player97,WRAP-AROUND,74.7,-25.8,29.5,60.9,0,0,0,5,5,0
2022,20265,3,AWAY,TBL,Player98,WRIST,55.4,-43.0,54.5,52.0,0,0,0,5,5,0
2023,20731,3,HOME,COL,Player99,BACKHAND,75.0,23.3,27.2,59.0,0,0,0,5,5,0
2023,20205,3,AWAY,BOS,Player100,WRIST,61.6,-26.0,37.8,43.5,0,0,0,5,5,0
2023,20991,3,HOME,PIT,Player101,WRIST,74.8,22.9,26.9,58.2,0,0,0,5,5,0
2022,20546,1,AWAY,TBL,Player102,WRIST,82.1,-29.3,30.1,76.8,0,0,0,5,5,0
2023,20918,3,AWAY,EDM,Player103,WRIST,82.7,-9.4,11.4,56.1,0,0,0,5,5,0
2023,21271,1,AWAY,VGK,Player104,WRIST,83.4,7.8,9.6,54.4,0,0,0,6,5,0
2022,20817,1,HOME,TBL,Player105,SLAP,69.1,16.3,25.7,39.4,0,0,0,5,4,0
2022,20918,3,AWAY,TOR,Player106,BACKHAND,78.5,-19.3,22.0,61.4,0,0,0,5,5,0
2023,20081,2,HOME,CAR,Player107,WRIST,66.9,-10.0,24.3,24.4,0,0,0,5,5,0
2023,20138,2,AWAY,MTL,Player108,DEFLECTED,54.7,31.1,46.3,42.3,0,0,0,5,5,0
2022,20214,2,HOME,TOR,Player109,WRIST,84.7,-6.9,8.2,58.0,1,0,0,5,5,0
2023,20952,1,HOME,VGK,Player110,WRIST,77.1,-17.9,21.5,56.4,0,0,0,6,5,0
2023,20593,3,HOME,NYR,Player111,SLAP,57.6,30.5,43.8,44.1,0,0,0,5,5,0
2022,20303,2,AWAY,MTL,Player112,WRIST,81.6,4.1,8.4,28.7,0,0,0,5,5,0
2022,20594,2,HOME,EDM,Player113,SNAP,80.3,6.7,11.0,37.3,0,0,0,6,4,0
2022,20939,2,AWAY,PIT,Player114,BACKHAND,86.5,3.9,4.6,57.8,0,0,0,4,5,0
2022,20024,3,HOME,EDM,Player115,WRAP-AROUND,82.6,32.0,32.6,78.7,0,0,0,5,5,0
